"icon","set_id","lang","name","desc"
UI_RelicIcon_15006_5,15006,ja,魔女の破滅の時,""
UI_RelicIcon_15006_1,15006,ko,마녀 마음속의 불꽃,""
UI_RelicIcon_15006_2,15006,ko,마녀의 불타는 깃털,""
UI_RelicIcon_15006_3,15006,ko,불타오르는 마녀 모자,""
UI_RelicIcon_15006_4,15006,ko,마녀의 염화 꽃,""
UI_RelicIcon_15006_5,15006,ko,마녀의 파멸의 시간,""
UI_RelicIcon_15021_1,15021,zh,梦醒之瓢,待定
UI_RelicIcon_15021_2,15021,zh,华馆之羽,待定
UI_RelicIcon_15021_3,15021,zh,形骸之笠,待定
UI_RelicIcon_15021_4,15021,zh,荣花之期,待定
UI_RelicIcon_15021_5,15021,zh,众生之谣,待定
UI_RelicIcon_15021_1,15021,en,Calabash of Awakening,""
UI_RelicIcon_15021_2,15021,en,Plume of Luxury,""
UI_RelicIcon_15021_3,15021,en,Skeletal Hat,""
UI_RelicIcon_15021_4,15021,en,Bloom Times,""
UI_RelicIcon_15021_5,15021,en,Song of Life,""
UI_RelicIcon_15021_1,15021,ja,夢醒の瓢箪,""
UI_RelicIcon_15021_2,15021,ja,華館の羽,""
UI_RelicIcon_15021_3,15021,ja,形骸の笠,""
UI_RelicIcon_15021_4,15021,ja,栄花の期,""
UI_RelicIcon_15021_5,15021,ja,衆生の歌,""
UI_RelicIcon_15021_1,15021,ko,꿈에서 깬 조롱박,""
UI_RelicIcon_15021_2,15021,ko,화관(華館)의 깃털,""
UI_RelicIcon_15021_3,15021,ko,형해의 삿갓,""
UI_RelicIcon_15021_4,15021,ko,영광의 꽃의 시간,""
UI_RelicIcon_15021_5,15021,ko,중생의 노래,""
UI_RelicIcon_15010_3,15010,zh,祭水礼冠,在古老的时代，司祭祀之人佩戴的礼冠。因为常年浸没在水中，具有奇妙的抗性。
UI_RelicIcon_15010_3,15010,en,Tiara of Torrents,"A tiara worn by those tasked with offering sacrifices in ancient times. Because it was submerged in water year in and year out, it possesses remarkable resistance."
UI_RelicIcon_15010_3,15010,ja,水祭りの冠,大昔の時代の司祭が使用していた冠。長年水に浸かっていたため、不思議な耐性を持っている。
UI_RelicIcon_15010_3,15010,ko,제수의 관,옛날 옛적에 사제를 지낸 사람이 쓰던 예관(禮冠). 오랫동안 물속에 잠겨있어 기묘한 내성이 생겼다
UI_RelicIcon_15039_1,15039,zh,未吹响的号角,过去曾用来召集守誓之人的号角，如今早已失去其作用。
UI_RelicIcon_15039_2,15039,zh,夜鸣莺的尾羽,用夜莺的羽毛精心制成的帽饰，据说其形制由最初的铸灯者所定下。
UI_RelicIcon_15039_3,15039,zh,被浸染的缨盔,古老而沉重的头盔，是标识了北方古老战士家系的传承之物。
UI_RelicIcon_15039_4,15039,zh,执灯人的誓词,执灯士所佩戴的铁花，象征着此人曾发下永世守望的重誓。
UI_RelicIcon_15039_5,15039,zh,不死者的哀铃,漫步黑渊的战士所携带的铜铃，在无光的夜里常常能听到它的哀鸣。
UI_RelicIcon_15039_1,15039,en,A Horn Unwinded,A horn that was once used to summon those who had sworn oaths. It has long since lost its purpose.
UI_RelicIcon_15039_2,15039,en,Nightingale's Tail Feather,A hat ornament intricately crafted from the feathers of a nightingale. They say that its form was first conceived by the original Torchforger.
UI_RelicIcon_15039_3,15039,en,Dyed Tassel,An ancient heavy helmet. It is an heirloom that bears the mark of a venerable lineage of northern warriors.
UI_RelicIcon_15039_4,15039,en,Lightkeeper's Pledge,A metal flower that was worn by the Ratniki. It symbolizes the oath of eternal vigilance taken by its original owner.
UI_RelicIcon_15039_5,15039,en,Undying One's Mourning Bell,A bronze bell that was carried by a warrior who walked through the dark abyss. Its peal can be heard on pitch-black nights.
UI_RelicIcon_15039_1,15039,ja,未だ鳴らざる笛,かつて、誓約を交わした者を召集するための角笛。今はもう使われていない。
UI_RelicIcon_15039_2,15039,ja,夜鳴鶯の尾羽,夜鳴鶯の羽根を使って作られた帽子の飾り。その形は最初のライトブリンガーが決めたものらしい。
UI_RelicIcon_15039_3,15039,ja,染められし羽兜,古くて重い兜。北の古い戦士一族に受け継がれる象徴物である。
UI_RelicIcon_15039_4,15039,ja,ライトキーパーの誓い,ライトキーパーが身につけていた鉄の花。永遠に見守るという誓いを示している。
UI_RelicIcon_15039_5,15039,ja,不死者の弔鐘,黒淵を歩く戦士が携帯する銅の鈴。光のない夜に、その悲鳴がよく耳に届く。
UI_RelicIcon_15039_1,15039,ko,울리지 않는 나팔,과거 맹세를 지키는 자를 소집하는 데 사용되었던 나팔. 지금은 그 기능을 잃었다
UI_RelicIcon_15039_2,15039,ko,밤꾀꼬리의 꽁지깃,밤꾀꼬리의 깃털로 정교하게 만들어진 모자 장식. 모양은 최초의 등 제작자가 정했다고 한다
UI_RelicIcon_15039_3,15039,ko,피로 물든 투구,무겁고 오래된 투구. 고대 북방 전사 가문을 상징하는 계승물이다
UI_RelicIcon_15039_4,15039,ko,등지기의 맹세,등지기가 착용하던 철제 꽃. 영원히 지키겠다는 등지기의 맹세를 상징한다
UI_RelicIcon_15039_5,15039,ko,죽지 않는 자의 종소리,심연을 거니는 전사가 휴대한 구리 방울. 빛이 없는 밤에 종종 이것의 울음소리가 들린다
UI_RelicIcon_15017_1,15017,zh,盟誓金爵,迪奥娜专用
UI_RelicIcon_15017_2,15017,zh,昭武翎羽,迪奥娜专用
UI_RelicIcon_15017_3,15017,zh,将帅兜鍪,迪奥娜专用
UI_RelicIcon_15017_4,15017,zh,勋绩之花,迪奥娜专用
UI_RelicIcon_15017_5,15017,zh,金铜时晷,迪奥娜专用
UI_RelicIcon_15017_1,15017,en,Noble's Pledging Vessel,""
UI_RelicIcon_15017_2,15017,en,Ceremonial War-Plume,""
UI_RelicIcon_15017_3,15017,en,General's Ancient Helm,""
UI_RelicIcon_15017_4,15017,en,Flower of Accolades,""
UI_RelicIcon_15017_5,15017,en,Orichalceous Time-Dial,""
UI_RelicIcon_15017_1,15017,ja,誓いの金杯,""
UI_RelicIcon_15017_2,15017,ja,昭武の羽根,""
UI_RelicIcon_15017_3,15017,ja,将帥の兜,""
UI_RelicIcon_15017_4,15017,ja,偉勲の花,""
UI_RelicIcon_15017_5,15017,ja,金銅の日時計,""
UI_RelicIcon_15017_1,15017,ko,맹세의 금잔,""
UI_RelicIcon_15017_2,15017,ko,소무의 깃털,""
UI_RelicIcon_15017_3,15017,ko,장수의 투구,""
UI_RelicIcon_15017_4,15017,ko,공로의 꽃,""
UI_RelicIcon_15017_5,15017,ko,금동의 해시계,""
UI_RelicIcon_10003_1,10003,zh,守护之皿,金属的容器。可以用来装某种能排遣漫长守望带来的孤独的液体。
UI_RelicIcon_10003_2,10003,zh,守护徽印,象征着某人「渴望成为坚盾」的羽形别针。
UI_RelicIcon_10003_3,10003,zh,守护束带,被夜色染得靛青的织物。能在紧急时充当绷带。
UI_RelicIcon_10003_4,10003,zh,守护之花,守护者珍视的鸢尾花。并没有机会送给倾心的人。
UI_RelicIcon_10003_5,10003,zh,守护座钟,展示当前时间的小道具，在没有月亮的黑夜里是唯一的时间参照。
UI_RelicIcon_10003_1,10003,en,Guardian's Vessel,A metal vessel that can be filled with a drink to dispel the loneliness of the long watch.
UI_RelicIcon_10003_2,10003,en,Guardian's Sigil,A feather-shaped brooch that symbolizes someone's yearning to defend others like a shield.
UI_RelicIcon_10003_3,10003,en,Guardian's Band,A fabric band dyed indigo by the darkness of night. Can also double as a bandage in the event of an emergency.
UI_RelicIcon_10003_4,10003,en,Guardian's Flower,"An iris that was cherished by the guardian. Unfortunately, the chance never came for it to be given to whom the guardian loved."
UI_RelicIcon_10003_5,10003,en,Guardian's Clock,"A small timekeeping gadget. On moonless nights, it was the only way its former owner could know the time."
UI_RelicIcon_10003_1,10003,ja,守護の瓶,金属の容器。長い夜の孤独を解消してくれるある液体が入れられる。
UI_RelicIcon_10003_2,10003,ja,守護の印,ある人の「堅い盾になりたい」という意志を象徴する羽根型の安全ピン。
UI_RelicIcon_10003_3,10003,ja,守護の帯,夜色に染まった藍色の織物。緊急時に包帯として使える。
UI_RelicIcon_10003_4,10003,ja,守護の花,守護者が大事にしていた菖蒲。しかし愛しい人に贈る日を迎えられなかった。
UI_RelicIcon_10003_5,10003,ja,守護の置き時計,時間を示す道具。月のない暗い夜に唯一時間を教えてくれるもの。
UI_RelicIcon_10003_1,10003,ko,수호의 잔,금속의 용기. 기나긴 감시가 가져다주는 고독함을 달래줄 수 있는 액체를 담을 수 있다
UI_RelicIcon_10003_2,10003,ko,수호의 인장,누군가의 「든든한 방패가 되고자 하는 열망」을 상징하는 깃털 모양의 핀이다
UI_RelicIcon_10003_3,10003,ko,수호의 띠,검은색에 물든 짙은 남색의 직물. 긴급할 때 붕대로 사용할 수 있다
UI_RelicIcon_10003_4,10003,ko,수호의 꽃,수호자가 소중히 여기는 아이리스. 사모하는 사람에게 줄 기회를 찾지 못하고 아직도 간직하고 있다
UI_RelicIcon_10003_5,10003,ko,수호의 탁상시계,현재 시간을 보여주는 소도구. 달이 없는 어두운 밤에 유일하게 시간을 알려준다
UI_RelicIcon_15020_1,15020,zh,绯花之壶,安柏专用
UI_RelicIcon_15020_2,15020,zh,切落之羽,安柏专用
UI_RelicIcon_15020_3,15020,zh,华饰之兜,安柏专用
UI_RelicIcon_15020_4,15020,zh,明威之镡,安柏专用
UI_RelicIcon_15020_5,15020,zh,雷云之笼,安柏专用
UI_RelicIcon_15020_1,15020,en,Scarlet Vessel,""
UI_RelicIcon_15020_2,15020,en,Sundered Feather,""
UI_RelicIcon_15020_3,15020,en,Ornate Kabuto,""
UI_RelicIcon_15020_4,15020,en,Magnificent Tsuba,""
UI_RelicIcon_15020_5,15020,en,Storm Cage,""
UI_RelicIcon_15020_1,15020,ja,緋花の壺,""
UI_RelicIcon_15020_2,15020,ja,切落の羽,""
UI_RelicIcon_15020_3,15020,ja,華飾の兜,""
UI_RelicIcon_15020_4,15020,ja,威厳の鍔,""
UI_RelicIcon_15020_5,15020,ja,雷雲の印籠,""
UI_RelicIcon_15020_1,15020,ko,진홍의 주전자,""
UI_RelicIcon_15020_2,15020,ko,떨어진 깃털,""
UI_RelicIcon_15020_3,15020,ko,화려한 투구,""
UI_RelicIcon_15020_4,15020,ko,위엄의 날밑,""
UI_RelicIcon_15020_5,15020,ko,뇌운의 함,""
UI_RelicIcon_15027_1,15027,zh,迷醉长梦的守护,一尊古老的金杯，形制奇妙华丽，空空如也的腹内回响着呢喃之声。
UI_RelicIcon_15027_2,15027,zh,黄金邦国的结末,晶莹剔透的人造之羽，古老人类邦国的遗物之一，飞鹰的啸鸣似乎也被封存其中。
UI_RelicIcon_15027_3,15027,zh,流沙贵嗣的遗宝,琥珀金打造的耳饰，其上镶嵌着宝石，闪烁着奇妙的光芒。
UI_RelicIcon_15027_4,15027,zh,众王之都的开端,闪烁着奇异光彩的人造之花，侧耳倾听，似有巧笑之声隐隐传来。
UI_RelicIcon_15027_5,15027,zh,失落迷途的机芯,一台古老的机芯，镇灵的碎片在其中央熠熠生光，隐隐振动，似乎在诉说着什么…
UI_RelicIcon_15027_1,15027,en,Defender of the Enchanting Dream,An ancient golden cup that is both marvelously and luxuriously wrought. Murmurings can be heard within its empty innards.
UI_RelicIcon_15027_2,15027,en,End of the Golden Realm,A crystal-clear artificial feather that is one of the legacies of an ancient human realm. The cries of soaring eagles are also sealed within.
UI_RelicIcon_15027_3,15027,en,Legacy of the Desert High-Born,Earrings made from amber gold that shines with a strange light.
UI_RelicIcon_15027_4,15027,en,The First Days of the City of Kings,"An artificial flower that shimmers with a strange light. If you incline your ear to it, you can vaguely hear charming laughter issuing from within."
UI_RelicIcon_15027_5,15027,en,Timepiece of the Lost Path,"An ancient mechanical clock. The Jinni fragments continue to emit light at its center and vibrate ever so slightly, as if to say something..."
UI_RelicIcon_15027_1,15027,ja,迷酔の長夢の守護,古代の金の盃。その形は奇妙でありながら華やかなもの。空っぽのその中には、囁くような声が響いている。
UI_RelicIcon_15027_2,15027,ja,黄金の邦国の結末,透き通った人造の羽。古代の人間の邦国における遺物の一つである。鷹の鳴き声もその中に封じられているようだ。
UI_RelicIcon_15027_3,15027,ja,流砂の嗣君の遺宝,琥珀金で作られた耳飾り。不思議な輝きを放つ宝石が嵌め込まれている。
UI_RelicIcon_15027_4,15027,ja,諸王の都の始まり,奇妙な輝きを放つ人造の花。耳をすますと、巧笑がかすかに聞こえてくるようだ。
UI_RelicIcon_15027_5,15027,ja,没落迷途のコア,古代のコア。その中央にはジンニーの欠片が輝き、微かに振動している。それはまるで何かを語っているようだ…
UI_RelicIcon_15027_1,15027,ko,기나긴 꿈의 수호,오래된 황금 잔. 화려하지만 기묘한 형태를 띠고 있다. 텅 비어있는 안쪽에서 속삭이는 듯한 소리가 들려 온다
UI_RelicIcon_15027_2,15027,ko,황금빛 국가의 결말,"수정처럼 투명하게 빛나는 인공 깃털. 고대인의 유산 중 하나로, 매의 울음소리가 이 안에 봉인되어 있다"
UI_RelicIcon_15027_3,15027,ko,사막 왕족의 유산,호박금으로 만든 보석이 박힌 귀걸이. 묘한 빛으로 반짝이고 있다
UI_RelicIcon_15027_4,15027,ko,왕의 도시의 탄생,독특한 빛을 발하는 인공 꽃. 귀를 기울이면 웃음소리가 은은하게 들려오는 것 같다
UI_RelicIcon_15027_5,15027,ko,길을 잃어버린 시계,"아주 오래된 시계. 지니의 파편이 그 중심에서 빛을 발하며, 마치 무슨 말을 하려는 것처럼 조금씩 진동하고 있다"
UI_RelicIcon_15038_1,15038,zh,纷争的前宴,似乎是将石块随意扭曲敲打做成的容器，不知何人拥有这样的臂力。
UI_RelicIcon_15038_2,15038,zh,灵髓的根脉,模仿古龙之翼打造的羽饰，或许曾是某段已被遗忘的历史的见证。
UI_RelicIcon_15038_3,15038,zh,诸圣的礼冠,用黑曜石制作的宝冠，在古时曾用于部族中高贵王酋的加冕仪式。
UI_RelicIcon_15038_4,15038,zh,异种的期许,用黑色晶石精心雕琢而成的花朵，在夜间似乎会散发出神秘的幽光。
UI_RelicIcon_15038_5,15038,zh,夜域的迷思,既非时计亦非罗盘的神秘仪表，如今世上已无人知晓其用途。
UI_RelicIcon_15038_1,15038,en,Pre-Banquet of the Contenders,A vessel that seems to have been made by twisting and forming stone in a seemingly whimsical fashion. But it is an open question as to who possesses such strength...
UI_RelicIcon_15038_2,15038,en,Root of the Spirit-Marrow,A feathered accessory made in imitation of an ancient dragon's wing. Perhaps it was once a memento of some forgotten history.
UI_RelicIcon_15038_3,15038,en,Crown of the Saints,A crown made of obsidian that in ancient times was used in coronation ceremonies by noble tribal kings.
UI_RelicIcon_15038_4,15038,en,Reckoning of the Xenogenic,A flower meticulously carved from black crystal. It emits a mysterious light at night.
UI_RelicIcon_15038_5,15038,en,Myths of the Night Realm,"A mysterious ritual element that is neither a timepiece nor a compass. Nowadays, no one has any idea what it is used for."
UI_RelicIcon_15038_1,15038,ja,紛争の前夜,石を気まぐれにねじって叩いて作ったかのような容器。そのような腕力の持ち主とは、一体何者なのだろうか…
UI_RelicIcon_15038_2,15038,ja,霊髄の根源,古龍の翼を模して作られた羽飾り。忘れ去られた歴史の証であるかもしれない。
UI_RelicIcon_15038_3,15038,ja,諸聖の栄冠,黒曜石の宝冠。その昔、高貴なる部族の長の戴冠式に使われていた。
UI_RelicIcon_15038_4,15038,ja,異種の期待,黒い晶石でできた精巧な花。夜になると神秘的な光を放つという。
UI_RelicIcon_15038_5,15038,ja,夜域の神話,時計でも羅針盤でもない、謎の道具。今やその用途を知る者はいない。
UI_RelicIcon_15038_1,15038,ko,분쟁 전의 연회,돌을 아무렇게나 구기고 두드려서 만든 잔. 완력이 얼마나 강한 사람이 만들었는지 궁금하다
UI_RelicIcon_15038_2,15038,ko,영혼의 뿌리,고대 용의 날개를 모방해서 만든 깃털 장식. 어느 잊힌 역사의 증거일지도 모른다
UI_RelicIcon_15038_3,15038,ko,성자의 왕관,흑요석으로 만든 왕관. 고귀한 고대 부족의 왕이 대관식을 치를 때 사용됐다고 한다
UI_RelicIcon_15038_4,15038,ko,이종의 기대,검은 결정으로 조각된 꽃. 밤에 신비하고 그윽한 빛을 내뿜는다
UI_RelicIcon_15038_5,15038,ko,밤 영역의 신화,시계도 아니고 나침반도 아닌 신비한 장치. 오늘날 이것의 용도를 아는 사람은 없다
UI_RelicIcon_15014_1,15014,zh,巉岩琢塑之樽,华丽而不失庄重的酒樽，千年前曾满盛玉露。
UI_RelicIcon_15014_2,15014,zh,嵯峨群峰之翼,来自矶岩巨鸢的刚羽，玄石的羽尖有时会凝结有清冷的露珠。
UI_RelicIcon_15014_3,15014,zh,不动玄石之相,凝光专用
UI_RelicIcon_15014_4,15014,zh,磐陀裂生之花,凝光专用
UI_RelicIcon_15014_5,15014,zh,星罗圭璧之晷,凝光专用
UI_RelicIcon_15014_1,15014,en,Goblet of Chiseled Crag,"A resplendent yet dignified wine goblet, once filled to the brim in an era long gone."
UI_RelicIcon_15014_2,15014,en,Feather of Jagged Peaks,A hard feather from a large seacliff hawk. The basalt tip of the feather sometimes glistens with a cool dew.
UI_RelicIcon_15014_3,15014,en,Mask of Solitude Basalt,""
UI_RelicIcon_15014_4,15014,en,Flower of Creviced Cliff,""
UI_RelicIcon_15014_5,15014,en,Sundial of Enduring Jade,""
UI_RelicIcon_15014_1,15014,ja,危岩磐石の杯,華麗さと荘厳さを併せ持つ杯、千年前は美酒に満ちていた。
UI_RelicIcon_15014_2,15014,ja,嵯峨連山の翼,磯岩巨鳶の硬い羽根、玄石の羽先が露を凍らすことがたまにある。
UI_RelicIcon_15014_3,15014,ja,不動玄石の相,""
UI_RelicIcon_15014_4,15014,ja,盤石芽生の花,""
UI_RelicIcon_15014_5,15014,ja,星羅圭玉の日時計,""
UI_RelicIcon_15014_1,15014,ko,위암 반석의 술잔,화려하면서도 정중한 술잔. 천 년 전에 옥로가 가득 담겨 있었다
UI_RelicIcon_15014_2,15014,ko,험한 산봉우리의 날개,갯바위 거대한 솔개의 단단한 깃털. 검은 깃털 끝에 차가운 이슬이 맺히기도 한다
UI_RelicIcon_15014_3,15014,ko,부동현석의 상,""
UI_RelicIcon_15014_4,15014,ko,바위 틈에서 자라난 꽃,""
UI_RelicIcon_15014_5,15014,ko,성라규벽의 시계,""
UI_RelicIcon_15032_1,15032,zh,黄金之夜的喧嚣,形制古老的银瓮，曾经满盛着红宝石般的美酒，如今其中却是苦涩的海水。
UI_RelicIcon_15032_2,15032,zh,黄金飞鸟的落羽,黄金与白银掐丝打造的鸟羽，其上一颗蓝宝石晶莹剔透。
UI_RelicIcon_15032_3,15032,zh,黄金剧团的奖赏,形制古老的王冠，相比起君主的头饰，不如说更像是舞台道具。
UI_RelicIcon_15032_4,15032,zh,黄金乐曲的变奏,由砗磲、贝母和金箔精心制成的花朵，正骄傲地盛放着。
UI_RelicIcon_15032_5,15032,zh,黄金时代的先声,黄金与白银镶嵌而成的美妙日晷，似乎晷盘之上时间早已停止了流动。
UI_RelicIcon_15032_1,15032,en,Golden Night's Bustle,"An ancient silver urn that was once filled with fine wine as red as rubies. Now, it contains nothing but bitter seawater."
UI_RelicIcon_15032_2,15032,en,Golden Bird's Shedding,A gold feather made using silver and gold filigree. A crystal-clear sapphire is mounted atop it.
UI_RelicIcon_15032_3,15032,en,Golden Troupe's Reward,An ancient crown that resembles a stage prop more than it does some suzerain's headgear.
UI_RelicIcon_15032_4,15032,en,Golden Song's Variation,"A flower constructed out of clam, mother-of-pearl, and gold leaf. It blooms proudly."
UI_RelicIcon_15032_5,15032,en,Golden Era's Prelude,This lovely sundial is inlaid with silver and gold. It seems that time has stopped flowing atop its dial plate.
UI_RelicIcon_15032_1,15032,ja,黄金の夜の喧騒,古い形をした銀瓶。かつてはルビーのような美酒で満たされていたが、今では苦い海水となっている。
UI_RelicIcon_15032_2,15032,ja,黄金の飛鳥の落羽,黄金と白銀の糸で作られた鳥の羽根。上にあるサファイアは透き通っている。
UI_RelicIcon_15032_3,15032,ja,黄金の劇団の褒賞,古い形をした冠。君主からの冠り物というより、舞台の道具に似ている。
UI_RelicIcon_15032_4,15032,ja,黄金の旋律の変奏,硨磲、真珠の母貝、金箔で精巧に作られた花。誇らしげに咲いている。
UI_RelicIcon_15032_5,15032,ja,黄金の時代の前兆,黄金と白銀を嵌め込んだ美しい日時計。時計盤の時間はとっくに止まっているようだ。
UI_RelicIcon_15032_1,15032,ko,황금 밤의 소란,"고대의 은 항아리. 한때 붉은 보석과도 같은 술이 가득했지만, 지금은 쓴 바닷물만 담겨있다"
UI_RelicIcon_15032_2,15032,ko,황금 새의 깃털,황금과 은으로 만든 깃털. 그 위에 맑은 푸른빛의 보석이 하나 박혀있다
UI_RelicIcon_15032_3,15032,ko,황금 극단의 보상,고대 왕관. 군주의 왕관보다는 무대 소품에 더 가까워 보인다
UI_RelicIcon_15032_4,15032,ko,황금 음악의 변주,대왕 조개와 패모 그리고 금박으로 정교하게 만들어진 꽃. 자랑스러운 듯이 활짝 피어있다
UI_RelicIcon_15032_5,15032,ko,황금 시대의 서곡,황금과 은으로 장식된 해시계. 하지만 시계 위의 시간은 진작에 멈춘 것 같다
UI_RelicIcon_15013_3,15013,zh,祭冰礼冠,在古老的时代，司祭祀之人佩戴的礼冠。因为过去饱尝霜寒，具有奇妙的抗性。
UI_RelicIcon_15013_3,15013,en,Tiara of Frost,"A tiara worn by those tasked with offering sacrifices in ancient times. Because it once weathered years of the icy cold, it possesses remarkable resistance."
UI_RelicIcon_15013_3,15013,ja,氷祭りの冠,大昔の時代の司祭が使用していた冠。過去に寒さを味わっていたため、不思議な耐性を持っている。
UI_RelicIcon_15013_3,15013,ko,제빙의 관,옛날 옛적에 사제를 지낸 사람이 쓰던 예관(禮冠). 과거에 추위를 견디면서 기묘한 내성이 생겼다
UI_RelicIcon_10013_1,10013,zh,游医的药壶,原本装满了提炼后极浓的药汁，如今只剩下浓烈的药味。
UI_RelicIcon_10013_2,10013,zh,游医的枭羽,枭的坚硬羽毛，夜间行医时用夜行猛禽的意象鼓舞自己。
UI_RelicIcon_10013_3,10013,zh,游医的方巾,平时能在行医时绑住乱发，紧急情况下也能用来托起扭伤、折断的手臂。
UI_RelicIcon_10013_4,10013,zh,游医的银莲,是珍贵的药材，但存放了这么久已经失去了药用价值。
UI_RelicIcon_10013_5,10013,zh,游医的怀钟,用来精确计时的道具。对医者而言，即使是一秒的时间也不能浪费。
UI_RelicIcon_10013_1,10013,en,Traveling Doctor's Medicine Pot,"This pot used to carry concentrated and extremely potent concoctions. It is now empty, but still gives off a strong smell of medicine."
UI_RelicIcon_10013_2,10013,en,Traveling Doctor's Owl Feather,"The durable feather of an owl. Emblematic of nocturnal supremacy, it gave some encouragement to the Traveling Doctor when venturing out to visit patients late at night."
UI_RelicIcon_10013_3,10013,en,Traveling Doctor's Handkerchief,Used to tie back the doctor's hair when treating patients. Can also be used as a sling for sprains and broken arms in emergencies.
UI_RelicIcon_10013_4,10013,en,Traveling Doctor's Silver Lotus,A precious medicinal ingredient that has lost all medicinal value after years in storage.
UI_RelicIcon_10013_5,10013,en,Traveling Doctor's Pocket Watch,"A precise instrument used for keeping time. For a doctor, every second counts."
UI_RelicIcon_10013_1,10013,ja,医者の薬壺,精錬後の薬でいっぱいだった壺も、今は濃い薬のにおいしか残っていない。
UI_RelicIcon_10013_2,10013,ja,医者の梟の羽根,夜行性猛禽の硬い羽根。夜に仕事する時はそれを見て自分を励ます。
UI_RelicIcon_10013_3,10013,ja,医者の方巾,普段は乱れた髪を束ねる。緊急時は捻挫、骨折した腕の固定にも使える。
UI_RelicIcon_10013_4,10013,ja,医者のアネモネ,貴重な薬材だったが、長い間放置されて薬としての価値を失った。
UI_RelicIcon_10013_5,10013,ja,医者の懐中時計,時間を測るための道具。医者は、1秒でも無駄にしたくない。
UI_RelicIcon_10013_1,10013,ko,떠돌이 의사의 약주전자,"원래는 정제된 약으로 가득 차 있었는데, 지금은 강한 약 냄새만 남아있다"
UI_RelicIcon_10013_2,10013,ko,떠돌이 의사의 올빼미깃,올빼미의 단단한 깃털. 야간 진료하러 갈 때 야행성 맹금을 떠올리며 자신을 격려한다
UI_RelicIcon_10013_3,10013,ko,떠돌이 의사의 두건,"평소에는 진료할 때 헝클어진 머리를 묶을 수 있고, 유사시에는 접질리고 부러진 팔을 받치는 데 사용할 수도 있다"
UI_RelicIcon_10013_4,10013,ko,떠돌이 의사의 은련,진귀한 약재. 하지만 시간이 너무 오래 지나 약용 가치가 사라졌다
UI_RelicIcon_10013_5,10013,ko,떠돌이 의사의 회중시계,정확한 시간을 재기 위한 도구. 의사한테는 1초도 소중하다
UI_RelicIcon_15036_1,15036,zh,筹谋的共樽,陶制的三足杯，曾有诸多英雄在篝火边举杯酣饮，谈论各自的野心与期冀。
UI_RelicIcon_15036_2,15036,zh,褪光的翠尾,已褪去华光的尾翎装饰，其上的纹路据说出自久远之前的巧匠之手。
UI_RelicIcon_15036_3,15036,zh,失冕的宝冠,由松石与翠羽装饰的黄金宝冠，但空居绒垫之上，从未出现在冕礼之中。
UI_RelicIcon_15036_4,15036,zh,暗结的明花,由灰石雕刻并巧贴金箔的花，传说在一场战争中，曾作为敌我双方区别的凭证。
UI_RelicIcon_15036_5,15036,zh,举业的识刻,古老国度计时的历晷，在某一刻度上，留有仔细观察才可看到的细小印记。
UI_RelicIcon_15036_1,15036,en,The Wine-Flask Over Which the Plan Was Hatched,"A three-legged cup. Once, many heroes were gathered around the bonfire, raising their cups high in toast and drinking their fill while discussing their wishes and ambitions."
